,name,rating,date,one,two,three,four,five,tag,tag_name,region,region_name,era,is_made_in_china,log10_proportion
167,月球陨落 Moonfall(2022),5.2,2022-02-04,2.0,9.8,43.6,35.2,9.4,tag1,科幻,region1, 美国 ,2020s,0.0,0.3010299956639812
168,福尔摩斯小姐：失踪的侯爵 Enola Holmes(2020),5.9,2020-09-23,2.3,17.5,57.0,20.6,2.6,tag1,剧情,region1, 美国 ,2020s,0.0,0.36172783601759284
169,天鹅挽歌 Swan Song(2021),8.1,2021-12-17,29.4,48.7,19.9,1.6,0.4,tag1,剧情,region1, 美国,2020s,0.0,1.4683473304121573
170,世界上最糟糕的人 Verdens verste menneske(2021),7.9,2021-07-08,23.9,51.1,22.3,2.2,0.5,tag1,剧情,region1, 挪威 ,2020s,0.0,1.3783979009481377
171,"鳄鱼莱莱 Lyle, Lyle, Crocodile(2022)",6.8,2022-10-07,13.0,26.6,48.0,10.8,1.6,tag1,喜剧,region1, 美国,2020s,0.0,1.1139433523068367
172,余命10年(2022),7.1,2022-03-04,15.3,34.3,43.0,6.5,0.9,tag1,剧情,region1, 日本,2020s,0.0,1.1846914308175989
173,X(2022),6.0,2022-03-13,5.2,18.7,50.3,21.5,4.4,tag1,恐怖,region1, 美国 ,2020s,0.0,0.7160033436347992
174,同学麦娜丝 同學麥娜絲(2020),7.9,2020-11-05,24.2,51.1,22.4,1.9,0.4,tag1,剧情,region1, 中国台湾,2020s,1.0,1.3838153659804313
175,吉祥如意(2020),7.7,2020-07-26,21.0,47.5,26.2,4.2,1.2,tag1,剧情,region1, 中国大陆,2020s,1.0,1.3222192947339193
176,灰影人 The Gray Man(2022),6.7,2022-07-15,10.3,29.3,46.5,11.8,2.2,tag1,动作,region1, 美国 ,2020s,0.0,1.0128372247051722
177,龙珠超：超级人造人 ドラゴンボール超 スーパーヒーロー(2022),7.0,2022-06-11,17.0,30.8,39.5,10.1,2.6,tag1,动作,region1, 日本,2020s,0.0,1.2304489213782739
178,紧急救援(2020),5.9,2020-12-18,4.0,16.8,54.1,21.5,3.6,tag1,动作,region1, 中国大陆 ,2020s,1.0,0.6020599913279624
179,宿敌 ജന ഗണ മന(2022),8.6,2022-04-28,47.2,38.8,11.8,1.6,0.6,tag1,剧情,region1, 印度,2020s,0.0,1.6739419986340878
180,分贝 데시벨(2022),5.9,2022-11-16,7.4,15.2,48.5,22.9,5.9,tag1,剧情,region1, 韩国,2020s,0.0,0.8692317197309762
181,发财日记(2021),5.7,2021-02-12,4.0,15.3,49.6,24.6,6.4,tag1,剧情,region1, 中国大陆,2020s,1.0,0.6020599913279624
182,法兰西特派 The French Dispatch(2021),7.7,2021-07-12,21.2,48.7,26.4,3.3,0.4,tag1,剧情,region1, 美国 ,2020s,0.0,1.3263358609287514
183,尼罗河上的惨案 Death on the Nile(2022),5.7,2022-02-11,2.1,13.9,57.0,23.1,3.9,tag1,剧情,region1, 美国 ,2020s,0.0,0.3222192947339193
184,人之怒 Wrath of Man(2021),6.7,2021-04-22,5.1,32.3,55.3,6.9,0.5,tag1,动作,region1, 美国 ,2020s,0.0,0.7075701760979364
185,密室逃生2 Escape Room  2(2021),6.2,2021-07-16,2.8,20.8,60.6,14.5,1.3,tag1,悬疑,region1, 美国 ,2020s,0.0,0.4471580313422192
186,第一炉香(2020),5.0,2020-09-08,1.6,9.0,38.6,39.5,11.3,tag1,剧情,region1, 中国大陆,2020s,1.0,0.2041199826559248
187,寻龙传说 Raya and The Last Dragon(2021),7.0,2021-03-05,9.1,39.4,45.1,5.8,0.6,tag1,动画,region1, 美国,2020s,0.0,0.9590413923210935
188,关于我妈的一切(2021),6.3,2021-09-19,6.5,26.0,46.1,17.2,4.3,tag1,剧情,region1, 中国大陆,2020s,1.0,0.8129133566428556
189,阳光姐妹淘(2021),4.4,2021-06-11,1.2,5.3,30.9,36.2,26.4,tag1,喜剧,region1, 中国大陆,2020s,1.0,0.07918124604762482
190,十三条命 Thirteen Lives(2022),8.5,2022-07-29,37.8,48.2,13.0,0.7,0.2,tag1,剧情,region1, 美国 ,2020s,0.0,1.5774917998372253
191,明日之战 The Tomorrow War(2021),5.9,2021-07-02,2.4,16.7,55.9,21.1,3.8,tag1,动作,region1, 美国,2020s,0.0,0.38021124171160603
192,一直游到海水变蓝(2020),6.7,2020-02-21,7.6,33.8,46.9,10.7,1.1,tag1,纪录片,region1, 中国大陆,2020s,1.0,0.8808135922807914
193,如果声音不记得(2020),3.9,2020-12-04,2.6,4.3,16.8,35.8,40.5,tag1,爱情,region1, 中国大陆,2020s,1.0,0.414973347970818
194,犬之力 The Power of the Dog(2021),7.9,2021-09-02,22.9,50.3,23.7,2.5,0.6,tag1,剧情,region1, 英国 ,2020s,0.0,1.359835482339888
195,魔女2 마녀 Part2. The Other One(2022),6.1,2022-06-15,8.4,18.8,47.3,20.4,5.0,tag1,动作,region1, 韩国,2020s,0.0,0.9242792860618817
196,寂静之地2 A Quiet Place: Part II(2021),6.4,2021-05-28,3.9,27.8,54.5,12.3,1.5,tag1,科幻,region1, 美国,2020s,0.0,0.5910646070264992
197,孤味(2020),8.0,2020-11-06,27.5,49.9,19.6,2.2,0.8,tag1,剧情,region1, 中国台湾,2020s,1.0,1.4393326938302626
198,牧野诡事之赤丹珠(2022),4.1,2022-12-17,5.8,2.9,15.9,40.6,34.8,tag1,剧情,region1, 中国大陆,2020s,1.0,0.7634279935629372
199,玛蒂尔达：音乐剧 Roald Dahl’s Matilda the Musical(2022),7.7,2022-10-05,25.4,41.3,28.9,3.8,0.6,tag1,剧情,region1, 英国 ,2020s,0.0,1.404833716619938
200,自白 자백(2022),6.6,2022-04-30,7.3,25.2,58.8,7.8,0.9,tag1,悬疑,region1, 韩国,2020s,0.0,0.8633228601204559
201,我在时间尽头等你(2020),5.3,2020-08-25,5.3,11.3,38.6,33.2,11.7,tag1,爱情,region1, 中国大陆,2020s,1.0,0.724275869600789
202,天才不能承受之重 The Unbearable Weight of Massive Talent(2022),6.8,2022-03-12,9.2,33.3,48.1,8.2,1.2,tag1,喜剧,region1, 美国,2020s,0.0,0.9637878273455552
203,狩猎 The Hunt(2020),7.4,2020-03-13,15.3,43.9,36.2,4.0,0.6,tag1,动作,region1, 美国 ,2020s,0.0,1.1846914308175989
204,以年为单位的恋爱(2021),5.2,2021-12-31,2.0,8.4,44.8,36.4,8.4,tag1,爱情,region1, 中国大陆,2020s,1.0,0.3010299956639812
205,1/2的魔法 Onward(2020),7.6,2020-02-21,15.6,49.4,32.2,2.6,0.2,tag1,喜剧,region1, 美国,2020s,0.0,1.1931245983544616
206,语义错误 电影版 시맨틱 에러: 더 무비(2022),7.7,2022-07-08,30.1,33.2,29.4,5.1,2.2,tag1,剧情,region1, 韩国,2020s,0.0,1.4785664955938433
207,红色通缉令 Red Notice(2021),6.3,2021-11-12,6.5,22.3,54.9,14.1,2.2,tag1,喜剧,region1, 美国,2020s,0.0,0.8129133566428556
208,赤狐书生(2020),4.8,2020-12-04,3.3,7.6,32.8,39.5,16.7,tag1,喜剧,region1, 中国大陆,2020s,1.0,0.5185139398778874
209,十年一品温如言(2022),2.8,2022-02-14,0.4,0.9,6.1,24.5,68.1,tag1,剧情,region1, 中国大陆,2020s,1.0,-0.3979400086720376
210,无依之地 Nomadland(2020),8.1,2020-09-11,29.1,51.3,17.7,1.6,0.3,tag1,剧情,region1, 美国,2020s,0.0,1.4638929889859074
211,当男人恋爱时 當男人戀愛時(2021),6.3,2021-03-26,4.6,24.6,53.7,14.4,2.7,tag1,爱情,region1, 中国台湾 ,2020s,1.0,0.6627578316815741
212,峰爆(2021),6.3,2021-09-17,13.3,23.8,37.4,17.1,8.4,tag1,剧情,region1, 中国大陆,2020s,1.0,1.1238516409670858
213,掮客 브로커(2022),6.7,2022-05-26,7.9,30.2,52.4,8.4,1.1,tag1,剧情,region1, 韩国,2020s,0.0,0.8976270912904415
214,黑客帝国：矩阵重启 The Matrix Resurrections(2021),5.7,2021-12-22,3.7,14.7,48.5,27.4,5.7,tag1,动作,region1, 美国,2020s,0.0,0.568201724066995
215,电话 콜(2020),7.6,2020-11-27,17.6,50.1,28.7,2.8,0.7,tag1,剧情,region1, 韩国,2020s,0.0,1.24551266781415
216,狼狩猎 늑대사냥(2022),5.8,2022-09-16,7.6,15.4,45.9,24.1,7.0,tag1,动作,region1, 韩国,2020s,0.0,0.8808135922807914
217,杰伊·比姆 Jai Bhim(2021),8.7,2021-11-02,48.2,40.5,10.1,0.9,0.3,tag1,剧情,region1, 印度,2020s,0.0,1.6830470382388496
218,还是觉得你最好 飯戲攻心(2022),7.5,2022-04-24,17.9,47.7,29.1,4.3,1.0,tag1,喜剧,region1, 中国香港,2020s,1.0,1.252853030979893
219,谁是超级英雄 Super-héros malgré lui(2022),7.4,2022-02-09,16.1,44.5,34.6,4.0,0.8,tag1,喜剧,region1, 法国 ,2020s,0.0,1.2068258760318498
220,大赢家(2020),6.7,2020-03-20,8.1,33.9,44.6,10.5,2.8,tag1,喜剧,region1, 中国大陆,2020s,1.0,0.9084850188786497
221,看他们如何逃之夭夭 See How They Run(2022),6.4,2022-09-09,4.6,23.7,58.4,11.8,1.4,tag1,喜剧,region1, 美国 ,2020s,0.0,0.6627578316815741
222,妙先生(2020),6.2,2020-07-31,6.1,22.7,51.2,17.4,2.6,tag1,动画,region1, 中国大陆,2020s,1.0,0.785329835010767
223,良心护士 The Good Nurse(2022),6.9,2022-09-11,7.6,36.3,50.2,5.2,0.7,tag1,剧情,region1, 美国,2020s,0.0,0.8808135922807914
224,鬼灭之刃 剧场版 无限列车篇 劇場版 鬼滅の刃 無限列車編(2020),7.9,2020-10-16,24.7,47.9,24.2,2.9,0.3,tag1,动画,region1, 日本,2020s,0.0,1.3926969532596658
225,世界末日 Armageddon Time(2022),7.0,2022-05-19,11.1,36.6,43.2,7.6,1.5,tag1,剧情,region1, 美国 ,2020s,0.0,1.0453229787866574
226,唐顿庄园2 Downton Abbey: A New Era(2022),8.2,2022-04-27,31.6,49.1,17.8,1.3,0.1,tag1,剧情,region1, 英国 ,2020s,0.0,1.4996870826184039
227,风平浪静(2020),6.2,2020-07-29,4.7,23.1,50.4,18.6,3.1,tag1,剧情,region1, 中国大陆,2020s,1.0,0.6720978579357175
228,山怪巨魔 Troll(2022),5.3,2022-12-01,3.4,7.8,46.0,34.5,8.2,tag1,动作,region1, 挪威,2020s,0.0,0.5314789170422551
229,万湖会议 Die Wannseekonferenz(2022),8.2,2022-01-18,27.2,55.2,16.2,1.1,0.4,tag1,剧情,region1, 德国,2020s,0.0,1.4345689040341987
230,阿姆斯特丹 Amsterdam(2022),5.8,2022-09-27,6.7,15.8,44.0,26.2,7.3,tag1,喜剧,region1, 美国,2020s,0.0,0.8260748027008264
231,偶然与想象 偶然と想像(2021),8.3,2021-03-04,34.2,49.5,14.5,1.4,0.4,tag1,剧情,region1, 日本,2020s,0.0,1.534026106056135
232,甘古拜·卡蒂娅瓦迪 Gangubai Kathiawadi(2022),7.8,2022-02-16,23.2,46.6,26.5,2.8,0.8,tag1,剧情,region1, 印度,2020s,0.0,1.3654879848908996
233,菜单 The Menu(2022),6.8,2022-09-10,10.3,32.6,44.0,10.7,2.3,tag1,喜剧,region1, 美国,2020s,0.0,1.0128372247051722
234,隐形人 The Invisible Man(2020),7.1,2020-02-28,7.8,46.3,40.5,4.7,0.6,tag1,科幻,region1, 加拿大 ,2020s,0.0,0.8920946026904804
235,一周的朋友(2022),4.6,2022-06-18,2.7,6.6,30.6,37.4,22.7,tag1,剧情,region1, 中国大陆,2020s,1.0,0.43136376415898736
236,革命者(2021),7.5,2021-07-01,21.9,38.5,32.2,5.5,1.9,tag1,剧情,region1, 中国大陆,2020s,1.0,1.3404441148401183
237,真心半解 The Half of It(2020),8.0,2020-05-01,27.4,48.7,21.4,2.0,0.4,tag1,喜剧,region1, 美国,2020s,0.0,1.437750562820388
238,我是真的讨厌异地恋(2022),4.4,2022-04-29,2.1,5.6,26.6,42.6,23.0,tag1,爱情,region1, 中国大陆,2020s,1.0,0.3222192947339193
239,最后的决斗 The Last Duel(2021),8.3,2021-09-10,33.7,49.9,14.8,1.2,0.4,tag1,剧情,region1, 美国 ,2020s,0.0,1.5276299008713388
240,暗夜博士：莫比亚斯 Morbius(2022),5.8,2022-04-01,5.2,13.6,51.1,24.7,5.4,tag1,动作,region1, 美国,2020s,0.0,0.7160033436347992
241,平家物语：犬王 犬王(2021),8.0,2021-09-09,27.6,45.5,24.2,2.4,0.3,tag1,动画,region1, 日本 ,2020s,0.0,1.4409090820652177
242,不速来客(2021),6.6,2021-09-26,4.4,33.3,52.6,8.7,1.0,tag1,喜剧,region1, 中国大陆,2020s,1.0,0.6434526764861874
243,喜宝(2020),3.3,2020-10-16,1.4,2.7,11.5,25.9,58.5,tag1,剧情,region1, 中国大陆,2020s,1.0,0.146128035678238
244,荞麦疯长(2020),4.1,2020-07-27,1.9,4.0,23.0,41.4,29.8,tag1,剧情,region1, 中国大陆,2020s,1.0,0.2787536009528289
245,燃野少年的天空(2021),4.5,2021-07-17,5.9,7.8,24.4,28.3,33.7,tag1,喜剧,region1, 中国大陆,2020s,1.0,0.7708520116421442
246,哥们儿 Bros(2022),7.2,2022-09-10,17.7,37.0,35.5,7.9,1.9,tag1,喜剧,region1, 美国,2020s,0.0,1.2479732663618066
247,了不起的老爸(2021),6.5,2021-06-18,4.4,28.4,55.9,10.5,0.7,tag1,剧情,region1, 中国大陆,2020s,1.0,0.6434526764861874
248,搜救(2022),4.3,2022-10-03,2.6,12.4,17.8,30.0,37.1,tag1,剧情,region1, 中国大陆,2020s,1.0,0.414973347970818
249,非常宣言 비상선언(2021),6.3,2021-07-16,7.3,21.9,52.2,16.3,2.3,tag1,动作,region1, 韩国,2020s,0.0,0.8633228601204559
250,银行家 The Banker(2020),7.4,2020-03-06,9.1,52.6,36.4,1.8,0.1,tag1,剧情,region1, 美国,2020s,0.0,0.9590413923210935
251,金发梦露 Blonde(2022),5.7,2022-09-08,7.3,17.7,37.8,25.2,12.0,tag1,剧情,region1, 美国,2020s,0.0,0.8633228601204559
252,兔子暴力(2020),5.8,2020-11-01,2.9,17.3,50.8,24.7,4.3,tag1,剧情,region1, 中国大陆,2020s,1.0,0.4623979978989561
253,圣诞速配 The Christmas Setup(2020),7.1,2020-12-12,16.8,34.1,39.8,8.2,1.1,tag1,喜剧,region1, 美国,2020s,0.0,1.2253092817258628
254,欢喜冤家 The Hating Game(2021),6.3,2021-12-10,7.7,22.3,52.0,15.4,2.6,tag1,喜剧,region1, 美国,2020s,0.0,0.8864907251724818
255,急先锋(2020),4.4,2020-09-30,1.9,4.6,27.8,42.6,23.1,tag1,动作,region1, 中国大陆,2020s,1.0,0.2787536009528289
256,喜羊羊与灰太狼之筐出未来(2022),6.8,2022-02-01,11.0,31.4,44.8,10.6,2.2,tag1,喜剧,region1, 中国大陆,2020s,1.0,1.0413926851582251
257,超越(2021),5.0,2021-06-12,1.6,6.7,41.6,39.3,10.8,tag1,剧情,region1, 中国大陆,2020s,1.0,0.2041199826559248
258,兹山鱼谱 자산어보(2021),8.8,2021-03-31,50.5,40.0,8.3,0.8,0.3,tag1,剧情,region1, 韩国,2020s,0.0,1.7032913781186614
259,"倒数时刻 Tick, Tick…Boom!(2021)",8.2,2021-11-10,34.3,43.2,19.5,2.5,0.5,tag1,剧情,region1, 美国,2020s,0.0,1.5352941200427705
260,人生最棒的礼物 人生最高の贈りもの(2021),8.3,2021-01-04,37.8,43.5,16.4,1.9,0.4,tag1,剧情,region1, 日本,2020s,0.0,1.5774917998372253
261,复仇少女组 Do Revenge(2022),6.6,2022-09-16,9.5,27.5,48.4,12.4,2.2,tag1,喜剧,region1, 美国,2020s,0.0,0.9777236052888477
262,晴雅集(2020),5.0,2020-12-25,5.0,11.6,33.7,29.5,20.2,tag1,爱情,region1, 中国大陆,2020s,1.0,0.6989700043360189
263,汉密尔顿 Hamilton(2020),9.5,2020-07-03,82.3,14.0,2.8,0.4,0.5,tag1,歌舞,region1, 美国,2020s,0.0,1.9153998352122699
264,新·福音战士剧场版：终 シン・エヴァンゲリオン劇場版:│▌(2021),9.2,2021-03-08,73.5,17.9,6.1,1.4,1.1,tag1,剧情,region1, 日本,2020s,0.0,1.866287339084195
265,丹尼尔·斯洛斯：SOCIO Daniel Sloss: SOCIO(2022),9.0,2022-12-09,59.8,33.3,6.2,0.7,0.0,tag1,喜剧,region1, 英国,2020s,0.0,1.7767011839884108
266,釜山行2：半岛 부산행2-반도(2020),5.1,2020-07-15,3.8,9.2,39.9,34.5,12.6,tag1,动作,region1, 韩国,2020s,0.0,0.5797835966168101
267,许愿神龙 Wish Dragon(2021),6.5,2021-01-15,5.3,27.4,55.4,10.3,1.7,tag1,喜剧,region1, 中国大陆 ,2020s,1.0,0.724275869600789
268,从邪恶中拯救我 다만 악에서 구하소서(2020),7.3,2020-08-05,15.2,40.8,39.3,4.1,0.6,tag1,动作,region1, 韩国,2020s,0.0,1.1818435879447726
269,世间有她(2022),5.5,2022-09-09,6.5,17.8,35.0,26.5,14.2,tag1,剧情,region1, 中国大陆,2020s,1.0,0.8129133566428556
270,蜡笔小新：谜团！花之天下春日部学院 映画クレヨンしんちゃん 謎メキ！花の天カス学園(2021),9.0,2021-07-30,62.1,28.6,8.3,0.8,0.2,tag1,动画,region1, 日本,2020s,0.0,1.7930916001765802
271,猫和老鼠 Tom and Jerry(2021),5.2,2021-02-10,3.1,9.0,42.0,36.1,9.8,tag1,喜剧,region1, 英国 ,2020s,0.0,0.4913616938342727
272,那些野兽 As Bestas(2022),7.3,2022-05-26,12.9,46.4,35.6,4.8,0.2,tag1,惊悚,region1, 西班牙 ,2020s,0.0,1.110589710299249
273,隔窗恋爱 A través de mi ventana(2022),5.9,2022-02-04,8.3,16.5,43.7,25.0,6.5,tag1,喜剧,region1, 美国 ,2020s,0.0,0.919078092376074
274,东北告别天团(2022),6.0,2022-04-22,4.5,16.3,56.5,18.7,4.0,tag1,喜剧,region1, 中国大陆,2020s,1.0,0.6532125137753437
275,暗恋·橘生淮南(2022),4.2,2022-06-02,1.3,4.4,23.6,44.1,26.6,tag1,爱情,region1, 中国大陆,2020s,1.0,0.11394335230683679
276,老友记重聚特辑 Friends: The Reunion(2021),9.2,2021-05-27,69.3,22.4,7.3,0.8,0.1,tag1,喜剧,region1, 美国,2020s,0.0,1.8407332346118068
277,欢乐好声音2 Sing 2(2021),7.1,2021-12-22,11.5,37.6,44.2,6.1,0.7,tag1,喜剧,region1, 美国,2020s,0.0,1.0606978403536116
278,缉魂 緝魂(2021),6.8,2021-01-08,6.5,38.9,45.6,7.8,1.1,tag1,科幻,region1, 中国大陆 ,2020s,1.0,0.8129133566428556
279,野性的呼唤 The Call of the Wild(2020),7.0,2020-02-21,11.5,35.0,46.2,6.7,0.6,tag1,剧情,region1, 加拿大 ,2020s,0.0,1.0606978403536116
280,无声 無聲(2020),7.8,2020-06-25,20.3,53.3,23.7,2.2,0.5,tag1,剧情,region1, 中国台湾,2020s,1.0,1.307496037913213
281,三千年的渴望 Three Thousand Years of Longing(2022),6.6,2022-05-20,9.1,26.2,50.6,12.2,1.9,tag1,剧情,region1, 澳大利亚 ,2020s,0.0,0.9590413923210935
282,多力特的奇幻冒险 Dolittle(2020),5.7,2020-01-17,3.4,14.8,50.3,26.4,5.0,tag1,喜剧,region1, 美国 ,2020s,0.0,0.5314789170422551
283,樱桃魔法 THE MOVIE～如果30岁还是处男，似乎就会成为魔法师〜 チェリまほ THE MOVIE〜30歳まで童貞だと魔法使いになれるらしい〜(2022),6.8,2022-04-08,16.8,26.8,40.0,12.9,3.5,tag1,爱情,region1, 日本,2020s,0.0,1.2253092817258628
284,浪客剑心 最终章 追忆篇 るろうに剣心 最終章 The Beginning(2021),8.5,2021-06-04,44.0,39.8,14.3,1.4,0.4,tag1,剧情,region1, 日本,2020s,0.0,1.6434526764861874
285,日班猎人 Day Shift(2022),6.5,2022-08-12,7.0,25.0,54.7,11.6,1.7,tag1,喜剧,region1, 美国,2020s,0.0,0.8450980400142568
286,哆啦A梦：大雄的宇宙小战争2021 ドラえもん のび太の宇宙小戦争リトル・スター・ウォーズ2021(2022),6.1,2022-03-04,5.1,15.8,60.2,16.8,2.1,tag1,剧情,region1, 日本,2020s,0.0,0.7075701760979364
287,灰猎犬号 Greyhound(2020),7.8,2020-07-10,19.2,53.7,25.3,1.6,0.2,tag1,剧情,region1, 美国 ,2020s,0.0,1.2833012287035497
288,黑帮大佬和我的365日 365 dni(2020),5.8,2020-02-07,9.5,14.6,40.5,26.0,9.5,tag1,情色,region1, 波兰,2020s,0.0,0.9777236052888477
289,铁道英雄(2021),5.8,2021-11-19,3.0,14.8,55.8,22.9,3.5,tag1,剧情,region1, 中国大陆,2020s,1.0,0.47712125471966244
290,漫长的告白(2021),6.4,2021-10-12,8.4,27.8,43.4,16.3,4.1,tag1,剧情,region1, 中国大陆,2020s,1.0,0.9242792860618817
291,心火：写给火山夫妇的安魂曲 The Fire Within: A Requiem for Katia and Maurice Krafft(2022),8.7,2022-06-26,45.7,45.0,8.5,0.7,0.1,tag1,纪录片,region1, 英国 ,2020s,0.0,1.6599162000698502
292,杰瑞和玛姬生活阔绰 Jerry and Marge Go Large(2022),7.4,2022-06-14,14.4,46.1,36.2,2.7,0.6,tag1,剧情,region1, 美国,2020s,0.0,1.1583624920952498
293,全职 À plein temps(2021),8.1,2021-09-03,26.6,55.7,16.4,1.0,0.2,tag1,剧情,region1, 法国,2020s,0.0,1.424881636631067
294,灵媒 ร่างทรง(2021),6.4,2021-07-14,8.0,27.7,46.0,14.1,4.2,tag1,恐怖,region1, 泰国 ,2020s,0.0,0.9030899869919435
295,瀑布(2021),7.7,2021-09-06,18.4,50.7,27.7,2.7,0.5,tag1,剧情,region1, 中国台湾,2020s,1.0,1.2648178230095364
296,天堂门票 Ticket To Paradise(2022),6.3,2022-09-14,6.9,20.0,56.5,14.3,2.3,tag1,喜剧,region1, 美国 ,2020s,0.0,0.8388490907372553
297,守岛人(2021),7.4,2021-06-18,19.3,43.1,26.1,8.7,2.8,tag1,剧情,region1, 中国大陆,2020s,1.0,1.2855573090077739
298,在她们眼中 Le Pupille(2022),7.8,2022-05-27,22.2,51.0,24.5,1.7,0.6,tag1,喜剧,region1, 意大利 ,2020s,0.0,1.3463529744506386
299,圣诞倾情 Falling for Christmas(2022),5.8,2022-11-10,6.5,13.6,50.6,23.8,5.6,tag1,喜剧,region1, 美国,2020s,0.0,0.8129133566428556
300,移民保姆 Nanny(2022),4.8,2022-01-24,3.6,6.7,34.1,37.0,18.5,tag1,惊悚,region1, 美国,2020s,0.0,0.5563025007672873
301,爱在空气中 番外篇 บรรยากาศรัก เดอะซีรีส์ Special(2022),8.7,2022-11-26,55.2,27.7,14.0,2.0,1.1,tag1,爱情,region1, 泰国,2020s,0.0,1.741939077729199
302,铁血战士：猎物 Prey(2022),6.4,2022-08-05,7.6,24.7,49.4,14.5,3.7,tag1,动作,region1, 美国,2020s,0.0,0.8808135922807914
303,光年正传 Lightyear(2022),6.8,2022-06-15,11.1,31.1,47.0,9.1,1.7,tag1,剧情,region1, 美国,2020s,0.0,1.0453229787866574
304,致命感应 Malignant(2021),6.7,2021-09-01,5.7,36.1,48.7,8.5,0.9,tag1,悬疑,region1, 美国 ,2020s,0.0,0.7558748556724915
305,名侦探柯南：红之校外旅行 Detective Conan：The Scarlet School Trip(2020),8.8,2020-11-20,56.9,28.8,11.0,1.7,1.5,tag1,动画,region1, 日本,2020s,0.0,1.7551122663950711
306,萌系男友是燃燃的橘色 モエカレはオレンジ色(2022),5.4,2022-07-08,6.1,9.1,43.9,30.7,10.2,tag1,爱情,region1, 日本,2020s,0.0,0.785329835010767
307,椒麻堂会(2021),8.9,2021-08-13,53.8,38.3,6.8,1.1,0.0,tag1,剧情,region1, 中国香港 ,2020s,1.0,1.730782275666389
308,RRR(2022),7.2,2022-03-25,15.3,39.7,37.3,5.9,1.8,tag1,动作,region1, 印度,2020s,0.0,1.1846914308175989
309,忠犬帕尔玛 Пальма(2021),7.3,2021-03-18,12.6,42.4,40.5,3.6,0.8,tag1,剧情,region1, 俄罗斯,2020s,0.0,1.100370545117563
310,熊出没·重返地球(2022),6.5,2022-02-01,8.4,25.5,51.5,12.7,1.9,tag1,喜剧,region1, 中国大陆,2020s,1.0,0.9242792860618817
311,鬼灭之刃 那田蜘蛛山篇 鬼滅の刃 那田蜘蛛山編(2020),9.2,2020-10-17,67.8,26.0,5.2,0.4,0.5,tag1,剧情,region1, 日本,2020s,0.0,1.8312296938670634
312,追虎擒龙(2021),5.0,2021-05-01,1.3,5.4,45.3,39.5,8.4,tag1,剧情,region1, 中国香港 ,2020s,1.0,0.11394335230683679
313,善恶魔法学院 The School for Good and Evil(2022),5.6,2022-10-19,5.9,14.1,43.3,27.3,9.3,tag1,剧情,region1, 美国,2020s,0.0,0.7708520116421442
314,我的章鱼老师 My Octopus Teacher(2020),9.3,2020-09-07,70.9,24.5,4.1,0.3,0.1,tag1,纪录片,region1, 南非,2020s,0.0,1.8506462351830666
315,亚当计划 The Adam Project(2022),6.3,2022-03-11,6.5,22.0,55.0,14.5,1.9,tag1,喜剧,region1, 美国,2020s,0.0,0.8129133566428556
316,恶魔的光火 Prey for the Devil(2022),5.4,2022-10-26,4.9,8.9,48.0,29.1,9.1,tag1,惊悚,region1, 美国,2020s,0.0,0.6901960800285137
317,数码宝贝：最后的进化 デジモンアドベンチャー LAST EVOLUTION 絆(2020),7.3,2020-02-21,18.8,37.2,34.7,7.9,1.4,tag1,动画,region1, 日本,2020s,0.0,1.2741578492636798
318,小说家的电影 소설가의 영화(2022),7.5,2022-02-16,17.8,45.7,31.3,4.2,1.0,tag1,剧情,region1, 韩国,2020s,0.0,1.250420002308894
319,东京贵族女子 あのこは貴族(2021),7.7,2021-02-26,18.4,50.3,28.9,2.1,0.3,tag1,剧情,region1, 日本,2020s,0.0,1.2648178230095364
320,热带往事(2021),6.2,2021-06-12,3.1,21.6,56.9,16.6,1.8,tag1,剧情,region1, 中国大陆,2020s,1.0,0.4913616938342727
321,前程似锦的女孩 Promising Young Woman(2020),7.7,2020-01-25,21.0,46.3,28.1,3.8,0.9,tag1,剧情,region1, 英国 ,2020s,0.0,1.3222192947339193
322,名侦探柯南：绯色的不在场证明 名探偵コナン 緋色の不在証明(2021),7.0,2021-02-11,15.6,29.4,44.9,8.1,2.1,tag1,剧情,region1, 日本,2020s,0.0,1.1931245983544616
323,黑色电话 The Black Phone(2021),6.8,2021-09-25,9.9,31.9,46.4,10.1,1.7,tag1,恐怖,region1, 美国,2020s,0.0,0.9956351945975499
324,七人乐队 七人樂隊(2020),6.4,2020-10-21,5.7,27.1,50.2,14.9,2.1,tag1,剧情,region1, 中国香港 ,2020s,1.0,0.7558748556724915
325,猎屠(2022),3.4,2022-08-12,1.1,1.4,12.4,36.4,48.6,tag1,犯罪,region1, 中国大陆,2020s,1.0,0.04139268515822508
